id,time,F_x
126,22,0.877111654
126,23,0.580166278
126,24,0.962072058
126,25,0.980916746
126,26,1
126,27,0.696722471
126,28,0.536678316
126,29,0.505669482
126,30,0.724974939
126,31,0.46211157
126,32,0.969765123
126,33,0.521420488
126,34,0.668783856
126,35,0.85784836
126,36,0.660520896
126,37,0.873992718
126,38,0.929823791
126,39,0.905923628
126,40,0.790556502
126,41,0.677964413
126,42,0.936301057
126,43,0.787554284
126,44,0.755388524
126,45,0.357165698
126,46,0.629166652
126,47,0.370961597
126,48,0.231246203
126,49,0.817173959
126,50,0.396138498
126,51,0.73677905
126,52,0.366648194
126,53,0.171054875
126,54,0.199523514
126,55,0.197575028
126,56,0.086700972
126,57,0
126,58,0.487100802
126,59,0.125949313
126,60,0.437349089
127,1,0.103275791
127,2,0.198778609
127,3,0.029208104
127,4,0.239323273
127,5,0.567136313
127,6,0.0617602
127,7,0.080727374
127,8,0.416914539
127,9,0.593986504
127,10,0.309560397
127,11,0.723990591
127,12,0.555490546
127,13,0.730761949
127,14,0.273240795
127,15,0.666668242
127,16,0.462489264
127,17,0.751830645
127,18,0.545446626
127,19,0.452684097
127,20,0.589746828
127,21,0.403631483
127,22,0.414048342
127,23,0.643602996
127,24,0.940106698
127,25,0.980780529
127,26,0.636394976
127,27,0.67288053
127,28,0.737095734
127,29,0.813973543
127,30,0.527345086
127,31,0.639570044
127,32,0.919273685
127,33,0.732312237
127,34,0.603471886
127,35,0.771479837
127,36,1
127,37,0.532459081
127,38,0.757681295
127,39,0.823041629
127,40,0.806583086
127,41,0.896185919
127,42,0.400769635
127,43,0.402014147
127,44,0.652917122
127,45,0.542003871
127,46,0.620849065
127,47,0.696066133
127,48,0.465486197
127,49,0.809195949
127,50,0.596683618
127,51,0.741055572
127,52,0.537859307
127,53,0.174847277
127,54,0.356232449
127,55,0.352274506
127,56,0.597450444
127,57,0.342555379
127,58,0
127,59,0.404281086
127,60,0.098244538
128,1,0
128,2,0.169497784
128,3,0.246514136
128,4,0.32129698
128,5,0.304811901
128,6,0.018838398
128,7,0.304849406
128,8,0.206261004
128,9,0.525281822
128,10,0.527313374
128,11,0.417737438
128,12,0.730850493
128,13,0.565771726
128,14,0.392424272
128,15,0.530815833
128,16,0.529498838
128,17,0.6067882
128,18,0.573342017
128,19,0.866736337
128,20,0.911831121
128,21,0.785013219
128,22,0.620275584
128,23,0.929340913
128,24,0.517699279
128,25,0.482780037
128,26,0.514786861
128,27,0.632420284
128,28,0.93425076
128,29,0.843027696
128,30,0.587515414
128,31,0.872841429
128,32,0.909523782
128,33,0.768198653
128,34,0.533144092
128,35,0.577069398
128,36,0.543850018
128,37,0.892722223
128,38,1
128,39,0.617254014
128,40,0.918781214
128,41,0.469930795
128,42,0.854977923
128,43,0.518385279
128,44,0.356760968
128,45,0.420909942
128,46,0.697011289
128,47,0.674214164
128,48,0.595165059
128,49,0.297019883
128,50,0.610694375
128,51,0.174441354
128,52,0.202117966
128,53,0.682306686
128,54,0.227776835
128,55,0.619391161
128,56,0.313608706
128,57,0.235707051
128,58,0.081717661
128,59,0.420963253
128,60,0.089913607
129,1,0
129,2,0.16285837
129,3,0.43224554
129,4,0.492945564
129,5,0.118154466
129,6,0.280970086
129,7,0.582846538
129,8,0.452608211
129,9,0.593790675
129,10,0.450451927
129,11,0.379949487
129,12,0.357119878
129,13,0.450001256
129,14,0.472880902
129,15,0.565246271
129,16,0.380220274
129,17,0.606319831
129,18,0.425820112
129,19,0.907368283
129,20,0.924562937
129,21,0.741117085
129,22,0.85766444
129,23,0.615063519
129,24,0.520001932
129,25,0.938330248
129,26,0.669910207
129,27,0.840106214
129,28,0.684662943
129,29,0.585261037
129,30,0.823311266
129,31,0.543540298
129,32,1
129,33,0.828119701
129,34,0.642682894
129,35,0.754438618
129,36,0.854319188
129,37,0.897282006
129,38,0.740106704
129,39,0.507362303
129,40,0.80558105
129,41,0.600482121
129,42,0.928796184
129,43,0.698517197
129,44,0.471939453
129,45,0.863201776
129,46,0.393910043
129,47,0.509899659
129,48,0.445146912
129,49,0.760393233
129,50,0.740388736
129,51,0.711862006
129,52,0.356049205
129,53,0.395356038
129,54,0.443037918
129,55,0.438851323
129,56,0.373290845
129,57,0.530007849
129,58,0.161244797
129,59,0.095141242
129,60,0.006174865
130,1,0.283779354
130,2,0.329750633
130,3,0.285842145
130,4,0.345941761
130,5,0
130,6,0.559149433
130,7,0.395028141
130,8,0.156991027
130,9,0.556434224
130,10,0.496789857
130,11,0.501993308
130,12,0.487102068
130,13,0.702868673
130,14,0.439174151
130,15,0.776756542
130,16,0.46375963
130,17,0.702501205
130,18,0.322463465
130,19,0.534604226
130,20,0.620957486
130,21,0.536549052
130,22,0.831276977
130,23,0.470234022
130,24,0.901811488
130,25,0.873229689
130,26,0.818170637
130,27,0.651894332
130,28,0.93791477
130,29,0.538243646
130,30,0.558611332
130,31,1
130,32,0.688652562
130,33,0.781703308
130,34,0.871755998
130,35,0.830428657
130,36,0.678356307
130,37,0.771878632
130,38,0.4994464
130,39,0.772294567
130,40,0.525133203
130,41,0.669643294
130,42,0.685167355
130,43,0.760841502
130,44,0.51443239
130,45,0.883616306
130,46,0.468977998
130,47,0.36150854
130,48,0.703761482
130,49,0.245109121
130,50,0.654868411
130,51,0.669382995
130,52,0.197715506
130,53,0.208167219
130,54,0.084159709
130,55,0.211414316
130,56,0.014613105
130,57,0.423504222
130,58,0.456829759
130,59,0.369829134
130,60,0.01979686
131,1,0.26598285
131,2,0
131,3,0.39713351
131,4,0.219276166
131,5,0.433910263
131,6,0.27463704
131,7,0.247305007
131,8,0.513652956
131,9,0.191065731
131,10,0.614611222
131,11,0.631986329
131,12,0.559189895
131,13,0.815507579
131,14,0.511780481
131,15,0.78062283
131,16,0.855032317
131,17,0.464071208
131,18,0.52973507
131,19,0.494478089
131,20,0.907697904
131,21,0.784864318
131,22,0.618940508
131,23,0.701805397
131,24,0.718170375
131,25,0.664604672
131,26,0.700580947
131,27,0.951838982
131,28,0.648487283
131,29,0.859762461
131,30,0.908448043
131,31,1
131,32,0.767446064
131,33,0.69637333
131,34,0.926005075
131,35,0.564779773
131,36,0.7223045
131,37,0.553466315
131,38,0.569678959
131,39,0.683130859
131,40,0.696139124
131,41,0.940360548
131,42,0.754732743
131,43,0.907979222
131,44,0.791997858
131,45,0.84576514
131,46,0.362166071
131,47,0.823249381
131,48,0.437210426
131,49,0.373930765
131,50,0.774765652
131,51,0.487586855
131,52,0.26015877
131,53,0.647150609
131,54,0.17721096
131,55,0.605600545
131,56,0.531172213
131,57,0.277976843
131,58,0.388653404
131,59,0.18839063
131,60,0.087716893
132,1,0.370732351
132,2,0
132,3,0.471298027
132,4,0.379155079
132,5,0.150050604
132,6,0.413868501
132,7,0.648455345
132,8,0.324619986
132,9,0.413638298
132,10,0.469640628
132,11,0.255497601
132,12,0.545096372
132,13,0.511915328
132,14,0.393452207
132,15,0.376657705
132,16,0.406522174
132,17,0.859072896
132,18,0.661337134
132,19,0.432226215
132,20,0.83976357
132,21,0.665547468
132,22,0.908447932
132,23,0.537667905
132,24,0.675182369
132,25,0.818446947
132,26,0.929090893
132,27,0.711898261
132,28,0.511155856
132,29,0.834116528
132,30,0.521111996
132,31,0.503088849
132,32,1
132,33,0.595498638
132,34,0.9013651
132,35,0.53891873
132,36,0.878563267
132,37,0.737839434
132,38,0.568729766
132,39,0.652180106
132,40,0.510457448
132,41,0.647025439
132,42,0.62646803
132,43,0.552084144
132,44,0.871942153
132,45,0.483739363
132,46,0.867447286
132,47,0.34529051
132,48,0.756134742
132,49,0.586371823
132,50,0.563879061
132,51,0.43675969
132,52,0.460435651
132,53,0.439978213
132,54,0.574800053
132,55,0.346999006
132,56,0.411335856
132,57,0.394085159
132,58,0.304284638
132,59,0.205398404
132,60,0.322731093
133,1,0.086593242
133,2,0.015928578
133,3,0.375099059
133,4,0.070046153
133,5,0.186283051
133,6,0.229038304
133,7,0.31848741
133,8,0.590447775
133,9,0.596197628
133,10,0.546838393
133,11,0.328902026
133,12,0.413063921
133,13,0.501848284
133,14,0.676157021
133,15,0.57494501
133,16,0.506389237
133,17,0.799874468
133,18,0.440378504
133,19,0.482574617
133,20,0.874856338
133,21,0.643279392
133,22,0.958972458
133,23,0.876584779
133,24,0.914219562
133,25,0.593162804
133,26,0.668137332
133,27,1
133,28,0.713688432
133,29,0.608030713
133,30,0.893057217
133,31,0.785341042
133,32,0.756128359
133,33,0.657913586
133,34,0.450194376
133,35,0.611465624
133,36,0.941129481
133,37,0.616861337
133,38,0.981945641
133,39,0.808587577
133,40,0.40402068
133,41,0.824579528
133,42,0.597647351
133,43,0.950900569
133,44,0.458246447
133,45,0.408039211
133,46,0.776919709
133,47,0.85362345
133,48,0.804607515
133,49,0.689582227
133,50,0.463441218
133,51,0.209558817
133,52,0.72288179
133,53,0.213093131
133,54,0.172884982
133,55,0.483551176
133,56,0.587400665
133,57,0.432424448
133,58,0.286152893
133,59,0
133,60,0.252482125
134,1,0.23602092
134,2,0.394694206
134,3,0.460818097
134,4,0.06651767
134,5,0.077223679
134,6,0.363307588
134,7,0.560231056
134,8,0.156941548
134,9,0.593469169
134,10,0.189147844
134,11,0.370897451
134,12,0.354126557
134,13,0.795229874
134,14,0.329999455
134,15,0.696437572
134,16,0.762318899
134,17,0.527329195
134,18,0.883156591
134,19,0.80372311
134,20,0.640196127
134,21,0.625602022
134,22,0.417164682
134,23,0.631732679
134,24,0.456123203
134,25,0.90250912
134,26,0.479979541
134,27,0.547488446
134,28,1
134,29,0.647922957
134,30,0.75523559
134,31,0.979357052
134,32,0.483047567
134,33,0.555706734
134,34,0.550233753
134,35,0.879369203
134,36,0.465461984
134,37,0.709169205
134,38,0.841870095
134,39,0.843199097
134,40,0.579617788
134,41,0.507459472
134,42,0.661312269
134,43,0.387501688
134,44,0.591037208
134,45,0.658189172
134,46,0.358746576
134,47,0.674972346
134,48,0.758462596
134,49,0.283990049
134,50,0.272396578
134,51,0.412377268
134,52,0.283049326
134,53,0.190368361
134,54,0.306547797
134,55,0.570011592
134,56,0.393165498
134,57,0.264804121
134,58,0.276010716
134,59,0.157730764
134,60,0
135,1,0.125203121
135,2,0.084196778
135,3,0.240841271
135,4,0.128445602
135,5,0.07510887
135,6,0
135,7,0.108830284
135,8,0.378707846
135,9,0.185578318
135,10,0.374331469
135,11,0.693384705
135,12,0.66417634
135,13,0.783178499
135,14,0.730419782
135,15,0.366847301
135,16,0.46159792
135,17,0.786009582
135,18,0.347270632
135,19,0.794370926
135,20,0.7594418
135,21,0.564888866
135,22,0.60901397
135,23,0.41801817
135,24,0.882528773
135,25,0.573216275
135,26,0.934270531
135,27,0.592450291
135,28,0.656193982
135,29,0.924934952
135,30,0.702985865
135,31,0.719713958
135,32,0.823895469
135,33,0.584350019
135,34,0.900281366
135,35,1
135,36,0.84882905
135,37,0.947941532
135,38,0.809089511
135,39,0.758733308
135,40,0.913398512
135,41,0.803056507
135,42,0.433575703
135,43,0.82400655
135,44,0.886159587
135,45,0.576344146
135,46,0.819337088
135,47,0.562509274
135,48,0.638581389
135,49,0.60566686
135,50,0.744053839
135,51,0.571702993
135,52,0.559989537
135,53,0.259750904
135,54,0.575628971
135,55,0.103107362
135,56,0.22811049
135,57,0.41801337
135,58,0.418290825
135,59,0.188832161
135,60,0.438750926
136,1,0.28293825
136,2,0
136,3,0.375971017
136,4,0.362523802
136,5,0.263874512
136,6,0.098005864
136,7,0.64542069
136,8,0.274451401
136,9,0.230235389
136,10,0.516161037
136,11,0.478778871
136,12,0.558583669
136,13,0.789715151
136,14,0.346130175
136,15,0.371660778
136,16,0.459725952
136,17,0.729182543
136,18,0.565902561
136,19,0.459436233
136,20,0.732951233
136,21,0.672280426
136,22,0.84360841
136,23,0.825026567
136,24,1
136,25,0.785394932
136,26,0.532484456
136,27,0.727418816
136,28,0.664592148
136,29,0.905020427
136,30,0.606122166
136,31,0.584092973
136,32,0.623050496
136,33,0.611334143
136,34,0.713914063
136,35,0.486775891
136,36,0.843018118
136,37,0.785410355
136,38,0.982884543
136,39,0.755387462
136,40,0.53040634
136,41,0.534060905
136,42,0.978649068
136,43,0.848831444
136,44,0.616090077
136,45,0.494444266
136,46,0.568974208
136,47,0.571815091
136,48,0.348161554
136,49,0.740394715
136,50,0.308064963
136,51,0.740382969
136,52,0.704572885
136,53,0.241355378
136,54,0.191200582
136,55,0.36682477
136,56,0.589909851
136,57,0.381496676
136,58,0.568953752
136,59,0.306936416
136,60,0.124882523
137,1,0.318886472
137,2,0.154510101
137,3,0.289826513
137,4,0.068359326
137,5,0
137,6,0.068422248
137,7,0.426942188
137,8,0.481326397
137,9,0.372069903
137,10,0.583046288
137,11,0.310399927
137,12,0.251504182
137,13,0.378616476
137,14,0.355879158
137,15,0.731813312
137,16,0.932071969
137,17,0.571504637
137,18,0.355673014
137,19,0.758153434
137,20,0.489620666
137,21,0.764613084
137,22,0.741512344
137,23,0.636073075
137,24,0.881618997
137,25,0.661022311
137,26,0.790497104
137,27,0.750097877
137,28,0.467852105
137,29,0.545973162
137,30,0.905014047
137,31,0.718207108
137,32,0.604756043
137,33,0.533893614
137,34,0.731916027
137,35,0.643127748
137,36,0.851170658
137,37,0.49212596
137,38,0.482460797
137,39,0.925752948
137,40,0.874180326
137,41,0.636927609
137,42,1
137,43,0.742948038
137,44,0.571378316
137,45,0.803485446
137,46,0.755991542
137,47,0.606596355
137,48,0.324636128
137,49,0.29875751
137,50,0.331266229
137,51,0.619539655
137,52,0.579006676
137,53,0.648402517
137,54,0.470489373
137,55,0.543934186
137,56,0.40673894
137,57,0.046945706
137,58,0.080707922
137,59,0.093330271
137,60,0.051272011
138,1,0.433096031
138,2,0.014450165
138,3,0.387186482
138,4,0.316238944
138,5,0.355828838
138,6,0.352997102
138,7,0.584980541
138,8,0.423170989
138,9,0.585423567
138,10,0.439727849
138,11,0.313546088
138,12,0.481862482
138,13,0.57232042
138,14,0.691478146
138,15,0.363206874
138,16,0.479188152
138,17,0.814067196
138,18,0.642473522
138,19,0.606760433
138,20,0.646731248
138,21,0.731147163
138,22,0.69654026
138,23,0.560852572
138,24,0.91042873
138,25,0.775375696
138,26,0.678426468
138,27,0.536818619
138,28,0.689939487
138,29,0.533762795
138,30,0.597092618
138,31,0.995324374
138,32,0.921324402
138,33,0.559314797
138,34,1
138,35,0.804294913
138,36,0.837621685
138,37,0.602191835
138,38,0.959154527
138,39,0.738263854
138,40,0.451486645
138,41,0.946899621
138,42,0.886516765
138,43,0.749775282
138,44,0.440341988
138,45,0.715275017
138,46,0.397795056
138,47,0.498336429
138,48,0.649889057
138,49,0.314122191
138,50,0.360046554
138,51,0.636760897
138,52,0.508315409
138,53,0.305227989
138,54,0.658237261
138,55,0.259013134
138,56,0.301727981
138,57,0.168064086
138,58,0.247469054
138,59,0.407466437
138,60,0
139,1,0.17210121
139,2,0
139,3,0.480150538
139,4,0.269138173
139,5,0.08103149
139,6,0.540263928
139,7,0.52631359
139,8,0.304691711
139,9,0.511411918
139,10,0.536273093
139,11,0.56449922
139,12,0.58462952
139,13,0.256126556
139,14,0.505893187
139,15,0.878789504
139,16,0.72311704
139,17,0.914404354
139,18,0.905497504
139,19,0.812298572
139,20,0.662256232
139,21,0.910174933
139,22,0.950043513
139,23,0.54274944
139,24,0.658465694
139,25,0.80137432
139,26,0.570284513
139,27,0.752856514
139,28,0.580925266
139,29,0.84045573
139,30,0.961498135
139,31,0.883529106
139,32,0.509496488
139,33,0.900703624
139,34,0.881040683
139,35,0.494416016
139,36,0.933088226
139,37,0.468267583
139,38,1
139,39,0.869701391
139,40,0.470068193
139,41,0.609525982
139,42,0.47177018
139,43,0.518366099
139,44,0.959121355
139,45,0.939554008
139,46,0.815674392
139,47,0.866039191
139,48,0.691152519
139,49,0.641836026
139,50,0.522720681
139,51,0.804915297
139,52,0.607322678
139,53,0.360401909
139,54,0.139510206
139,55,0.514911495
139,56,0.342214902
139,57,0.310686103
139,58,0.455391423
139,59,0.428271541
139,60,0.457362783
140,1,0.135860881
140,2,0
140,3,0.036630929
140,4,0.311986148
140,5,0.562019469
140,6,0.568712944
140,7,0.387871749
140,8,0.267689737
140,9,0.261174377
140,10,0.598252033
140,11,0.31236643
140,12,0.467435645
140,13,0.438344476
140,14,0.501229908
140,15,0.743002187
140,16,0.32071452
140,17,0.45537235
140,18,0.858181144
140,19,0.836474043
140,20,0.846214326
140,21,0.474403296
140,22,0.572522915
140,23,0.829987826
140,24,0.762307614
140,25,0.765242914
140,26,0.955324336
140,27,0.728866852
140,28,0.897757749
140,29,0.908083664
140,30,0.822394567
140,31,0.793407887
140,32,0.621003603
140,33,1
140,34,0.97196769
140,35,0.812132279
140,36,0.535537152
140,37,0.530012399
140,38,0.605000852
140,39,0.770980791
140,40,0.560060178
140,41,0.558920772
140,42,0.880510305
140,43,0.915286353
140,44,0.826461322
140,45,0.605601922
140,46,0.802952974
140,47,0.687909286
140,48,0.805204786
140,49,0.386034203
140,50,0.7409225
140,51,0.619254081
140,52,0.53717185
140,53,0.260924458
140,54,0.570821794
140,55,0.319411138
140,56,0.262333251
140,57,0.278433511
140,58,0.12524457
140,59,0.271129314
140,60,0.450863982
141,1,0.356105263
141,2,0.445825091
141,3,0.218403179
141,4,0.253143136
141,5,0.316712568
141,6,0.5265466
141,7,0.55410191
141,8,0.163754145
141,9,0.268593929
141,10,0.347515036
141,11,0.610462746
141,12,0.60771924
141,13,0.422677958
141,14,0.466511188
141,15,0.471061696
141,16,0.573443684
141,17,0.833954511
141,18,0.901580542
141,19,0.687271493
141,20,0.929231909
141,21,0.877063081
141,22,0.556223739
141,23,0.607438401
141,24,0.516712711
141,25,1
141,26,0.678124419
141,27,0.954589908
141,28,0.991931946
141,29,0.916063297
141,30,0.655244714
141,31,0.492062267
141,32,0.903997945
141,33,0.801810244
141,34,0.780154852
141,35,0.846595122
141,36,0.805866298
141,37,0.86687692
141,38,0.848674319
141,39,0.606955133
141,40,0.548039083
141,41,0.520727091
141,42,0.922130425
141,43,0.617391401
141,44,0.785867316
141,45,0.560940549
141,46,0.717505141
141,47,0.671814597
141,48,0.796639432
141,49,0.667097565
141,50,0.392564107
141,51,0.704300947
141,52,0.32065562
141,53,0.664874419
141,54,0.674558133
141,55,0.331391897
141,56,0.52810322
141,57,0.18567912
141,58,0
141,59,0.505199919
141,60,0.034844957
142,1,0.13935737
142,2,0.379735023
142,3,0
142,4,0.097928748
142,5,0.403440793
142,6,0.283065481
142,7,0.212830933
142,8,0.24889208
142,9,0.545884225
142,10,0.153670964
142,11,0.167498442
142,12,0.755918028
142,13,0.751359125
142,14,0.434479917
142,15,0.28486612
142,16,0.479775965
142,17,0.706719643
142,18,0.87042429
142,19,0.663012276
142,20,0.698415929
142,21,0.560244755
142,22,0.55478435
142,23,0.373973108
142,24,0.6399117
142,25,0.976969111
142,26,0.605504176
142,27,0.592175741
142,28,0.491861014
142,29,0.801828481
142,30,0.75816142
142,31,1
142,32,0.545267774
142,33,0.938429595
142,34,0.649275865
142,35,0.891010352
142,36,0.530793035
142,37,0.947786641
142,38,0.660087166
142,39,0.933956041
142,40,0.58061227
142,41,0.780147919
142,42,0.697317004
142,43,0.826827804
142,44,0.391979651
142,45,0.373248749
142,46,0.605332728
142,47,0.58781054
142,48,0.755883623
142,49,0.553914241
142,50,0.465334164
142,51,0.310569672
142,52,0.317989881
142,53,0.582193322
142,54,0.354923853
142,55,0.345954067
142,56,0.426909538
142,57,0.333317517
142,58,0.506101262
142,59,0.272843288
142,60,0.17163459
143,1,0.302841737
143,2,0.231132396
143,3,0.411163301
143,4,0.528015782
143,5,0.471791881
143,6,0.197602593
143,7,0.652492607
143,8,0.634007756
143,9,0.49646308
143,10,0.256172645
143,11,0.653710684
143,12,0.582504793
143,13,0.714270183
143,14,0.310223208
143,15,0.550747623
143,16,0.867929332
143,17,0.880130828
143,18,0.938919292
143,19,0.582645958
143,20,0.449270002
143,21,0.713647216
143,22,0.478298874
143,23,0.970613537
143,24,0.509170919
143,25,0.848335253
143,26,0.668485446
143,27,0.66200534
143,28,1
143,29,0.827434841
143,30,0.774861147
143,31,0.871946351
143,32,0.635222252
143,33,0.539684019
143,34,0.694712115
143,35,0.787550838
143,36,0.554906802
143,37,0.52955904
143,38,0.977419188
143,39,0.597712487
143,40,0.624341297
143,41,0.581255412
143,42,0.831772998
143,43,0.390352242
143,44,0.360601865
143,45,0.38879503
143,46,0.497634596
143,47,0.827389315
143,48,0.326645611
143,49,0.809868365
143,50,0.309395633
143,51,0.609829163
143,52,0.294536046
143,53,0.332682005
143,54,0.41208074
143,55,0.068690223
143,56,0.059317995
143,57,0.541362671
143,58,0
143,59,0.285674436
143,60,0.087695354
144,1,0.398238667
144,2,0.291004113
144,3,0.099701186
144,4,0.207968274
144,5,0.104584259
144,6,0.488069392
144,7,0.101481062
144,8,0.689582677
144,9,0.440773876
144,10,0.56416576
144,11,0.51852189
144,12,0.485387055
144,13,0.486688022
144,14,0.409703607
144,15,0.489425062
144,16,0.698602811
144,17,0.76638984
144,18,0.372780235
144,19,0.582380067
144,20,0.608902578
144,21,0.474053661
144,22,0.519053037
144,23,0.687867566
144,24,0.565527635
144,25,0.660506866
144,26,0.860022287
144,27,0.915977287
144,28,0.666513691
144,29,0.480440891
144,30,0.566171386
144,31,0.642743382
144,32,0.718912738
144,33,0.652054503
144,34,0.735167994
144,35,0.658433887
144,36,0.540010086
144,37,0.610658753
144,38,0.746228361
144,39,0.902909368
144,40,1
144,41,0.804741286
144,42,0.506432613
144,43,0.455988024
144,44,0.694776757
144,45,0.400179451
144,46,0.808480154
144,47,0.780760011
144,48,0.733633507
144,49,0.703643895
144,50,0.671520734
144,51,0.349354483
144,52,0.650922722
144,53,0.394436673
144,54,0.624837706
144,55,0.165825708
144,56,0.607903454
144,57,0.102651242
144,58,0
144,59,0.167188688
144,60,0.070537746
145,1,0.104016188
145,2,0.324023369
145,3,0.198374674
145,4,0.449348374
145,5,0.477806731
145,6,0.280460481
145,7,0.560144516
145,8,0.307237705
145,9,0.294175939
145,10,0.234805318
145,11,0.462759607
145,12,0.686775092
145,13,0.703662204
145,14,0.588225715
145,15,0.408219683
145,16,0.744924679
145,17,0.523809955
145,18,0.598784007
145,19,0.957316779
145,20,0.42446883
145,21,0.675928219
145,22,0.883806648
145,23,0.648973058
145,24,0.475314776
145,25,0.980730523
145,26,0.995880053
145,27,0.537428337
145,28,0.921321702
145,29,0.509835154
145,30,0.547388034
145,31,0.659701439
145,32,0.886516871
145,33,0.681415394
145,34,0.519793471
145,35,0.871662933
145,36,0.811532354
145,37,0.579895723
145,38,0.77044232
145,39,1
145,40,0.989872701
145,41,0.490576053
145,42,0.861186197
145,43,0.650181958
145,44,0.611007177
145,45,0.896086807
145,46,0.656154636
145,47,0.458361259
145,48,0.474879279
145,49,0.448606806
145,50,0.321849118
145,51,0.453693556
145,52,0.628010079
145,53,0.419355234
145,54,0.29158492
145,55,0.439806057
145,56,0.127134515
145,57,0.118918343
145,58,0.23701279
145,59,0.528391854
145,60,0
146,1,0.317162449
146,2,0.113940711
146,3,0.003436573
146,4,0.068459965
146,5,0.292382313
146,6,0.047802495
146,7,0.067603824
146,8,0.098397123
146,9,0.079671042
146,10,0.125836201
146,11,0.588749614
146,12,0.58627944
146,13,0.717488469
146,14,0.313611537
146,15,0.407663261
146,16,0.381300757
146,17,0.269292592
146,18,0.346449345
146,19,0.691270855
146,20,0.532910342
146,21,0.850296324
146,22,0.634421787
146,23,0.449214823
146,24,0.561118562
146,25,0.733838378
146,26,0.927581637
146,27,0.844114193
146,28,0.830283458
146,29,0.477571135
146,30,0.869721712
146,31,0.760868627
146,32,1
146,33,0.405876787
146,34,0.899015029
146,35,0.473874917
146,36,0.956150439
146,37,0.582210275
146,38,0.732142411
146,39,0.395262083
146,40,0.825469826
146,41,0.497143618
146,42,0.334735315
146,43,0.795638896
146,44,0.751248518
146,45,0.3415511
146,46,0.315643748
146,47,0.425987128
146,48,0.433115983
146,49,0.334206042
146,50,0.167796989
146,51,0.35067628
146,52,0.430077795
146,53,0.237099777
146,54,0.041298666
146,55,0.164115897
146,56,0.340526812
146,57,0.069798164
146,58,0
146,59,0.320858603
146,60,0.320824502
147,1,0.254302424
147,2,0.056989301
147,3,0.286188607
147,4,0.524101704
147,5,0.214574707
147,6,0.142005279
147,7,0.501831234
147,8,0.632822962
147,9,0.357893011
147,10,0.251950529
147,11,0.297677214
147,12,0.70467228
147,13,0.522160487
147,14,0.389445039
147,15,0.438439069
147,16,0.700811118
147,17,0.753333219
147,18,0.618209218
147,19,0.870526753
147,20,0.721754639
147,21,0.520376435
147,22,0.854387001
147,23,0.513247226
147,24,0.928192232
147,25,0.857950321
147,26,0.942756815
147,27,0.573189653
147,28,0.69205735
147,29,0.812488093
147,30,1
147,31,0.489301513
147,32,0.616028092
147,33,0.545388705
147,34,0.953005071
147,35,0.511620703
147,36,0.48521366
147,37,0.787266609
147,38,0.682294949
147,39,0.6384781
147,40,0.84865614
147,41,0.432276279
147,42,0.422213628
147,43,0.884861157
147,44,0.667963084
147,45,0.875193241
147,46,0.423187927
147,47,0.815626476
147,48,0.63004046
147,49,0.485828891
147,50,0.300132003
147,51,0.3596717
147,52,0.216425569
147,53,0.172082547
147,54,0.461196265
147,55,0.60750592
147,56,0.460503694
147,57,0.06595241
147,58,0.472397808
147,59,0
147,60,0.376253675
148,1,0
148,2,0.400889903
148,3,0.218893775
148,4,0.231652476
148,5,0.25339128
148,6,0.219844273
148,7,0.29016045
148,8,0.321143653
148,9,0.481324822
148,10,0.198674866
148,11,0.416875161
148,12,0.761659697
148,13,0.539994525
148,14,0.825069181
148,15,0.375401893
148,16,0.481531034
148,17,0.844409492
148,18,0.832549763
148,19,0.936391333
148,20,0.505936664
148,21,0.612022562
148,22,0.837283017
148,23,1
148,24,0.697255829
148,25,0.818204384
148,26,0.875226339
148,27,0.949137236
148,28,0.999364192
148,29,0.737790408
148,30,0.912594858
148,31,0.948601145
148,32,0.754809792
148,33,0.848633246
148,34,0.886638027
148,35,0.553506503
148,36,0.612473986
148,37,0.751809257
148,38,0.55475675
148,39,0.69894669
148,40,0.907931845
148,41,0.811404759
148,42,0.539310876
148,43,0.367144713
148,44,0.730886326
148,45,0.741805586
148,46,0.54954244
148,47,0.832218285
148,48,0.554281847
148,49,0.527740237
148,50,0.770450366
148,51,0.367768161
148,52,0.315504964
148,53,0.650953554
148,54,0.609219219
148,55,0.55973586
148,56,0.376527476
148,57,0.588862559
148,58,0.088736491
148,59,0.362767073
148,60,0.043738445
149,1,0
149,2,0.168789764
149,3,0.580079619
149,4,0.291648991
149,5,0.645949401
149,6,0.293309009
149,7,0.527121438
149,8,0.590676652
149,9,0.618128178
149,10,0.654297835
149,11,0.35027842
149,12,0.38709287
149,13,0.646105226
149,14,0.629950884
149,15,0.713398802
149,16,0.878534573
149,17,0.604399765
149,18,0.657453411
149,19,0.866142073
149,20,0.617532474
149,21,0.788036822
149,22,0.924032878
149,23,0.542191136
149,24,0.813992838
149,25,0.929200635
149,26,0.548164755
149,27,0.684995485
149,28,0.558597894
149,29,0.673701519
149,30,0.693866752
149,31,0.786640253
149,32,0.918582528
149,33,0.742506016
149,34,0.802942009
149,35,0.591041705
149,36,0.866840705
149,37,0.736520714
149,38,0.95603247
149,39,1
149,40,0.614568312
149,41,0.872311666
149,42,0.971830443
149,43,0.809041575
149,44,0.74699791
149,45,0.664962736
149,46,0.464553926
149,47,0.628673869
149,48,0.71967125
149,49,0.558775895
149,50,0.500600797
149,51,0.399929833
149,52,0.370405097
149,53,0.350925229
149,54,0.276792682
149,55,0.516212905
149,56,0.662040309
149,57,0.636841785
149,58,0.557659944
149,59,0.448883951
